,yhat,yhat_lower,yhat_upper,y
374,0.7873600551352398,0.5150626005163723,1.099488829878791,0.57
375,0.7836609369360437,0.4886806260241239,1.1342507316891006,0.57
376,0.7844169242028467,0.4963125013303755,1.120448260968756,0.58
377,0.7845840640108006,0.48841400947192515,1.1212502644955857,0.56
378,0.7736215101794146,0.47018775102772326,1.1338369333981118,0.56
379,0.7743974984425308,0.4784266957852539,1.149352352467186,0.56
380,0.7753505406279704,0.44053839132576744,1.1081747766625605,0.56
381,0.7773271797780295,0.4766158619715759,1.1378917436230513,0.54
382,0.7784998305344031,0.48110495023750555,1.1396187188117102,0.54
383,0.770470444944972,0.4680325090523947,1.1540087658111657,0.54
384,0.7718569945690221,0.47479980380434994,1.1544628581423444,0.55
385,0.7749039199681818,0.4698925864095229,1.1327886755136505,0.56
386,0.7770639973709834,0.45562549683894993,1.1841683699318657,0.56
387,0.7783432646620301,0.4632083521036956,1.1679112118237107,0.56
388,0.770125693918108,0.46239696618615245,1.0954483324685156,0.59
389,0.7716191828112977,0.4572696508541918,1.1653518467493207,0.57
390,0.7775926378278588,0.48450721664934826,1.1493645231771747,0.59
391,0.7801880083928385,0.5028767362216207,1.1071367741307387,0.58
392,0.7820221272606103,0.48591743536369836,1.1759960724989336,0.59
393,0.7741263395988678,0.48211574184041095,1.1078402308056559,0.58
394,0.7764604278239673,0.48532930162141197,1.128256010966362,0.57
395,0.784703435789472,0.46638740859708294,1.1415371054846255,0.57
396,0.7886282363269919,0.4762103271857363,1.2027547683334223,0.55
397,0.7919331567321473,0.4723940457072535,1.2047191871662086,0.53
398,0.7864339890918797,0.48952023130158473,1.215634272501465,0.52
399,0.7903587680074777,0.46709861809235775,1.1664888346868678,0.53
400,0.8023776497349775,0.4628744964310876,1.1657650078217956,0.51
401,0.8078078985648891,0.49279503920250156,1.2099093420203726,0.52
402,0.8125183806476419,0.46825272613419155,1.2275659461263926,0.53
403,0.8094176413960104,0.4917114598601986,1.19862697454951,0.53
404,0.8144221520993142,0.487100070696995,1.2273782022362134,0.53
405,0.8265934617934603,0.4884176277569128,1.2271814315029856,0.53
406,0.8321432815079257,0.49520875434950784,1.2656003776452902,0.55
407,0.8366372637460786,0.48609744194011495,1.2534414560659224,0.55
408,0.8330093333706139,0.4771746493884048,1.2514946469747863,0.59
409,0.8372288573153734,0.478156536627907,1.2456235635653559,0.59
410,0.8445846066560394,0.5155702263829223,1.2468521090221856,0.58
411,0.8483603729689098,0.48391392201438777,1.2550328641542348,0.58
412,0.8508796955577564,0.5265981945772695,1.2644183318128035,0.56
413,0.8441965580845858,0.509057759625829,1.2618135409860023,0.57
414,0.846188322520339,0.5002461165954724,1.2754927113351862,0.57
415,0.8474127811823899,0.4966097222006032,1.2689089658264021,0.58
416,0.8489197825436714,0.5066239771198755,1.2614093151557157,0.58
417,0.8492510293045037,0.501256950421509,1.242285190720756,0.57
418,0.8398397704573879,0.5147971368227546,1.2226066478007511,0.57
419,0.8399662958866891,0.4998087314470898,1.2552268763159011,0.57
420,0.8380612203029856,0.4914130970280013,1.2469343821210042,0.58
421,0.8385400297816554,0.47529896395011884,1.274863157601573,0.57
422,0.8380744894463508,0.5048552836958686,1.2760005115395008,0.59
423,0.8307036717493201,0.4905962286910748,1.2438961249359757,0.61
424,0.8305315643129494,0.47497778338653873,1.2764905213869282,0.6
425,0.8245552263473852,0.4565143423685929,1.2659604651189746,0.63
426,0.8254243746842798,0.48698821144035853,1.243999224993436,0.64
427,0.8255207170866969,0.48584236420376703,1.302132800213538,0.66
428,0.8179180820006828,0.46257679346973046,1.237339920587539,0.65
429,0.8184173194856599,0.483544662140597,1.2402626694860706,0.64
430,0.8234716451761817,0.48824909945301287,1.2622736444244977,0.65
431,0.8249595538348,0.4649999847270374,1.217899106843015,0.64
432,0.8255893977824851,0.48695076276627347,1.2621433209534625,0.66
433,0.8165220277051306,0.469322987936621,1.223916006755068,0.66
434,0.8172873400771223,0.491797780654355,1.297439743076655,0.66
435,0.8247429461453222,0.4514070577303826,1.2725842105485095,0.64
436,0.8258980887419654,0.4634573359061973,1.2608842206314939,0.64
437,0.8261119483601469,0.4825390432963872,1.2725414772309853,0.62
438,0.8170373384290412,0.47715100216323925,1.269635116206012,0.61
439,0.817179812269849,0.48083615863277296,1.255754713028129,0.61
440,0.8217540296919474,0.4799938548217768,1.2430419342211225,0.61
441,0.8222501534813633,0.4559392807863121,1.2455821558622264,0.6
442,0.8218365495996995,0.49417725047962757,1.2441373678312808,0.6
443,0.8122606641537318,0.48130133532926545,1.2001437978346745,0.6
444,0.81201857960133,0.4804155573663158,1.2945261962685852,0.59
445,0.8059292168806649,0.4315860527038795,1.211039173476295,0.6
446,0.8066894349550948,0.4670972204934787,1.2418566547809302,0.59
447,0.8068277927860872,0.45494211238375604,1.2134920607824182,0.59
448,0.7987862534262797,0.4418739623302912,1.2149669783253056,0.56
449,0.7995360613653093,0.461577260264872,1.1890530774541248,0.56
450,0.812012430083543,0.4755500181008021,1.2649094213051262,0.55
451,0.8147037507088262,0.4815154838236184,1.2392720271108928,0.55
452,0.8169012897894032,0.4555451137350661,1.2798473919477344,0.54
453,0.8117167829955803,0.4733471278135646,1.213699998880236,0.55
